Unnamed: 0,id,fname,lname,email,division,department,status,employeeType,title,jobCode,manager,managerIdChain,depth,missingReports
740,741,Regina,Ramirez,Regina.Ramirez@Training.com,,Accounting,active,,,,340,",1,,17,,47,,340,",5,6
741,742,Johnny,Crawford,Johnny.Crawford@Training.com,,Production,active,,,,344,",1,,58,,344,",4,0
742,743,Linda,Parker,Linda.Parker@Training.com,,Sales,active,,,,345,",1,,3,,59,,345,",5,6
743,744,Glenda,Mcmanis,Glenda.Mcmanis@Training.com,,Engineering,active,,,,346,",1,,5,,60,,346,",5,6
744,745,Joseph,Emerson,Joseph.Emerson@Training.com,,IT,active,,,,349,",1,,9,,64,,349,",5,6
745,746,Robert,Reeves,Robert.Reeves@Training.com,,Accounting,active,,,,353,",1,,17,,71,,353,",5,6
746,747,Joey,Green,Joey.Green@Training.com,,Human Resources,active,,,,358,",1,,32,,82,,358,",5,5
747,748,Lonnie,Pinon,Lonnie.Pinon@Training.com,,Engineering,active,,,,364,",1,,5,,98,,364,",5,6
748,749,Frieda,Coward,Frieda.Coward@Training.com,,IT,active,,,,367,",1,,9,,102,,367,",5,6
749,750,Tina,Berry,Tina.Berry@Training.com,,Accounting,active,,,,371,",1,,17,,109,,371,",5,4
750,751,Susan,Johnson,Susan.Johnson@Training.com,,Human Resources,active,,,,376,",1,,32,,120,,376,",5,5
751,752,Kathlyn,Westley,Kathlyn.Westley@Training.com,,Production,active,,,,382,",1,,58,,136,,382,",5,6
752,753,Kristin,Hesson,Kristin.Hesson@Training.com,,Engineering,active,,,,388,",1,,5,,156,,388,",5,5
753,754,David,Metcalf,David.Metcalf@Training.com,,Accounting,active,,,,393,",1,,17,,162,,393,",5,6
754,755,Nicholas,Scott,Nicholas.Scott@Training.com,,Human Resources,active,,,,398,",1,,32,,173,,398,",5,4
755,756,Harlan,Richardson,Harlan.Richardson@Training.com,,Production,active,,,,404,",1,,58,,189,,404,",5,4
756,757,Gail,Pinheiro,Gail.Pinheiro@Training.com,,Human Resources,active,,,,420,",1,,32,,242,,420,",5,6
757,758,Andrea,Abreu,Andrea.Abreu@Training.com,,Production,active,,,,426,",1,,58,,258,,426,",5,4
758,759,Oscar,Wider,Oscar.Wider@Training.com,,Human Resources,active,,,,441,",1,,32,,441,",4,0
759,760,Nancy,Thacker,Nancy.Thacker@Training.com,,Marketing,active,,,,442,",1,,2,,33,,442,",5,6
760,761,Sherry,Howell,Sherry.Howell@Training.com,,Sales,active,,,,443,",1,,3,,34,,443,",5,4
761,762,Larry,Reader,Larry.Reader@Training.com,,IT,active,,,,445,",1,,9,,40,,445,",5,6
762,763,Robert,Wells,Robert.Wells@Training.com,,Engineering,active,,,,449,",1,,5,,60,,449,",5,4
763,764,Rick,Sparkman,Rick.Sparkman@Training.com,,IT,active,,,,452,",1,,9,,64,,452,",5,4
764,765,Beverly,Mckamey,Beverly.Mckamey@Training.com,,Accounting,active,,,,456,",1,,17,,71,,456,",5,5
765,766,Mary,Murray,Mary.Murray@Training.com,,Human Resources,active,,,,459,",1,,32,,82,,459,",5,4
766,767,Lawrence,Motley,Lawrence.Motley@Training.com,,Engineering,active,,,,465,",1,,5,,98,,465,",5,5
767,768,Richard,Francis,Richard.Francis@Training.com,,IT,active,,,,468,",1,,9,,102,,468,",5,6
768,769,David,Lea,David.Lea@Training.com,,Accounting,active,,,,472,",1,,17,,109,,472,",5,5
769,770,Opal,Silvestri,Opal.Silvestri@Training.com,,Human Resources,active,,,,477,",1,,32,,120,,477,",5,6
770,771,Steven,Carson,Steven.Carson@Training.com,,Production,active,,,,483,",1,,58,,136,,483,",5,6
771,772,Nathaniel,Rape,Nathaniel.Rape@Training.com,,Engineering,active,,,,489,",1,,5,,156,,489,",5,5
772,773,Patricia,Gaines,Patricia.Gaines@Training.com,,Accounting,active,,,,494,",1,,17,,162,,494,",5,4
773,774,Johnie,Toki,Johnie.Toki@Training.com,,Human Resources,active,,,,499,",1,,32,,173,,499,",5,5
774,775,Loraine,Tapia,Loraine.Tapia@Training.com,,Production,active,,,,505,",1,,58,,189,,505,",5,6
775,776,Barbara,Fullerton,Barbara.Fullerton@Training.com,,Human Resources,active,,,,521,",1,,32,,242,,521,",5,5
776,777,Caroline,Melendez,Caroline.Melendez@Training.com,,Production,active,,,,527,",1,,58,,258,,527,",5,4
777,778,Thomas,Roach,Thomas.Roach@Training.com,,Human Resources,active,,,,543,",1,,32,,333,,543,",5,5
778,779,Margaret,Hurrington,Margaret.Hurrington@Training.com,,Production,active,,,,548,",1,,58,,344,,548,",5,6
779,780,Michael,Kelley,Michael.Kelley@Training.com,,IT,active,,,,567,",1,,9,,64,,567,",5,6
780,781,Megan,Franks,Megan.Franks@Training.com,,Human Resources,active,,,,572,",1,,32,,82,,572,",5,5
781,782,Daniel,Chapman,Daniel.Chapman@Training.com,,Engineering,active,,,,586,",1,,5,,156,,586,",5,6
782,783,Dollie,Lovelace,Dollie.Lovelace@Training.com,,Accounting,active,,,,591,",1,,17,,162,,591,",5,6
783,784,Mona,Smith,Mona.Smith@Training.com,,Human Resources,active,,,,596,",1,,32,,173,,596,",5,4
784,785,Lisa,Goode,Lisa.Goode@Training.com,,Production,inactive,,,,602,",1,,58,,189,,602,",5,6
785,786,Benjamin,Backus,Benjamin.Backus@Training.com,,Human Resources,active,,,,618,",1,,32,,242,,618,",5,6
786,787,Cameron,Walton,Cameron.Walton@Training.com,,Production,active,,,,624,",1,,58,,258,,624,",5,4
787,788,Robbin,Blount,Robbin.Blount@Training.com,,Human Resources,active,,,,640,",1,,32,,333,,640,",5,5
788,789,James,Leslie,James.Leslie@Training.com,,Production,active,,,,645,",1,,58,,344,,645,",5,5
789,790,Rafael,Clowes,Rafael.Clowes@Training.com,,Human Resources,active,,,,662,",1,,32,,441,,662,",5,5
790,791,Richard,Phipps,Richard.Phipps@Training.com,,Sales,active,,,,159,",1,,3,,11,,159,",5,6
791,792,George,Swain,George.Swain@Training.com,,Engineering,active,,,,160,",1,,5,,13,,160,",5,5
792,793,Emma,Burton,Emma.Burton@Training.com,,Marketing,active,,,,163,",1,,2,,18,,163,",5,6
793,794,Yoshiko,Pollock,Yoshiko.Pollock@Training.com,,Human Resources,inactive,,,,173,",1,,32,,173,",4,0
794,795,Stephen,Esquilin,Stephen.Esquilin@Training.com,,Engineering,active,,,,191,",1,,5,,60,,191,",5,5
795,796,Thomas,Cox,Thomas.Cox@Training.com,,IT,active,,,,194,",1,,9,,64,,194,",5,5
796,797,Greg,Evans,Greg.Evans@Training.com,,Accounting,active,,,,198,",1,,17,,71,,198,",5,6
797,798,Esteban,Martich,Esteban.Martich@Training.com,,Engineering,active,,,,209,",1,,5,,98,,209,",5,4
798,799,Robert,Klemke,Robert.Klemke@Training.com,,Accounting,active,,,,216,",1,,17,,109,,216,",5,4
799,800,Linda,Weems,Linda.Weems@Training.com,,Sales,active,,,,233,",1,,3,,11,,233,",5,4
800,801,John,Starkey,John.Starkey@Training.com,,Engineering,active,,,,234,",1,,5,,13,,234,",5,4
801,802,Susan,Baker,Susan.Baker@Training.com,,Marketing,active,,,,235,",1,,2,,18,,235,",5,6
802,803,Michael,Fogle,Michael.Fogle@Training.com,,Sales,active,,,,236,",1,,3,,19,,236,",5,6
803,804,Brett,Olson,Brett.Olson@Training.com,,Engineering,active,,,,238,",1,,5,,21,,238,",5,5
804,805,Krystal,Washington,Krystal.Washington@Training.com,,Marketing,active,,,,243,",1,,2,,33,,243,",5,6
805,806,Genevieve,Halpern,Genevieve.Halpern@Training.com,,Engineering,active,,,,246,",1,,5,,36,,246,",5,6
806,807,Curtis,Hineline,Curtis.Hineline@Training.com,,Production,active,,,,258,",1,,58,,258,",4,0
807,808,Susan,Lagasse,Susan.Lagasse@Training.com,,Sales,active,,,,259,",1,,3,,59,,259,",5,5
808,809,Linda,Wall,Linda.Wall@Training.com,,Engineering,active,,,,260,",1,,5,,60,,260,",5,4
809,810,Mary,Beard,Mary.Beard@Training.com,,IT,active,,,,263,",1,,9,,64,,263,",5,5
810,811,Larry,Garson,Larry.Garson@Training.com,,Human Resources,active,,,,272,",1,,32,,82,,272,",5,6
811,812,Tina,Angell,Tina.Angell@Training.com,,Engineering,active,,,,278,",1,,5,,98,,278,",5,4
812,813,Brittany,Mullenix,Brittany.Mullenix@Training.com,,Accounting,active,,,,285,",1,,17,,109,,285,",5,4
813,814,Ashley,Adams,Ashley.Adams@Training.com,,Accounting,active,,,,307,",1,,17,,162,,307,",5,5
814,815,Elizabeth,Tabron,Elizabeth.Tabron@Training.com,,Engineering,active,,,,330,",1,,5,,21,,330,",5,5
815,816,Elizabeth,Dewitt,Elizabeth.Dewitt@Training.com,,Human Resources,active,,,,333,",1,,32,,333,",4,0
816,817,Cheryl,Glick,Cheryl.Glick@Training.com,,Marketing,active,,,,334,",1,,2,,33,,334,",5,4
817,818,Helen,Dipietro,Helen.Dipietro@Training.com,,Sales,active,,,,335,",1,,3,,34,,335,",5,6
818,819,Sandra,Vanner,Sandra.Vanner@Training.com,,IT,active,,,,338,",1,,9,,40,,338,",5,4
819,820,Frank,Jimenez,Frank.Jimenez@Training.com,,Accounting,active,,,,340,",1,,17,,47,,340,",5,5
820,821,Felicia,Fisher,Felicia.Fisher@Training.com,,Production,active,,,,344,",1,,58,,344,",4,0
821,822,Aaron,Espino,Aaron.Espino@Training.com,,Sales,active,,,,345,",1,,3,,59,,345,",5,5
822,823,Donnell,Conner,Donnell.Conner@Training.com,,Engineering,active,,,,346,",1,,5,,60,,346,",5,6
823,824,Nancy,Johnson,Nancy.Johnson@Training.com,,IT,active,,,,349,",1,,9,,64,,349,",5,5
824,825,Erick,Grundhoefer,Erick.Grundhoefer@Training.com,,Accounting,active,,,,353,",1,,17,,71,,353,",5,6
825,826,Deborah,Pax,Deborah.Pax@Training.com,,Human Resources,active,,,,358,",1,,32,,82,,358,",5,6
826,827,Mathew,Keller,Mathew.Keller@Training.com,,Engineering,active,,,,364,",1,,5,,98,,364,",5,4
827,828,Antonio,Durr,Antonio.Durr@Training.com,,IT,active,,,,367,",1,,9,,102,,367,",5,6
828,829,Eduardo,Wescott,Eduardo.Wescott@Training.com,,Accounting,active,,,,371,",1,,17,,109,,371,",5,6
829,830,Frank,Stumpff,Frank.Stumpff@Training.com,,Human Resources,active,,,,376,",1,,32,,120,,376,",5,5
830,831,Elizabeth,West,Elizabeth.West@Training.com,,Production,active,,,,382,",1,,58,,136,,382,",5,6
831,832,Joseph,Matheney,Joseph.Matheney@Training.com,,Engineering,active,,,,388,",1,,5,,156,,388,",5,4
832,833,Cordie,Herndon,Cordie.Herndon@Training.com,,Accounting,active,,,,393,",1,,17,,162,,393,",5,4
833,834,Lynn,Dillis,Lynn.Dillis@Training.com,,Human Resources,active,,,,398,",1,,32,,173,,398,",5,6
834,835,Twila,Cartwright,Twila.Cartwright@Training.com,,Production,active,,,,404,",1,,58,,189,,404,",5,4
835,836,Alma,Adleman,Alma.Adleman@Training.com,,Human Resources,active,,,,420,",1,,32,,242,,420,",5,6
836,837,Wayne,Smith,Wayne.Smith@Training.com,,Production,active,,,,426,",1,,58,,258,,426,",5,6
837,838,Nancy,Huff,Nancy.Huff@Training.com,,Human Resources,active,,,,441,",1,,32,,441,",4,0
838,839,Elizabeth,Tang,Elizabeth.Tang@Training.com,,Marketing,active,,,,442,",1,,2,,33,,442,",5,6
839,840,Richard,Walton,Richard.Walton@Training.com,,Sales,active,,,,443,",1,,3,,34,,443,",5,6
840,841,Marvin,Carson,Marvin.Carson@Training.com,,IT,active,,,,445,",1,,9,,40,,445,",5,4
841,842,Lillian,Klein,Lillian.Klein@Training.com,,Engineering,active,,,,449,",1,,5,,60,,449,",5,5
842,843,Paula,Mullen,Paula.Mullen@Training.com,,IT,active,,,,452,",1,,9,,64,,452,",5,4
843,844,Jeff,Boggan,Jeff.Boggan@Training.com,,Accounting,active,,,,456,",1,,17,,71,,456,",5,6
844,845,Christina,Waldrop,Christina.Waldrop@Training.com,,Human Resources,active,,,,459,",1,,32,,82,,459,",5,6
845,846,Carlos,Adams,Carlos.Adams@Training.com,,Engineering,active,,,,465,",1,,5,,98,,465,",5,4
846,847,Austin,Boswell,Austin.Boswell@Training.com,,IT,active,,,,468,",1,,9,,102,,468,",5,6
847,848,Ronald,Land,Ronald.Land@Training.com,,Accounting,active,,,,472,",1,,17,,109,,472,",5,5
848,849,Barbara,Lundmark,Barbara.Lundmark@Training.com,,Human Resources,active,,,,477,",1,,32,,120,,477,",5,4
849,850,Earnest,Walker,Earnest.Walker@Training.com,,Production,active,,,,483,",1,,58,,136,,483,",5,4
850,851,William,Rasche,William.Rasche@Training.com,,Engineering,active,,,,489,",1,,5,,156,,489,",5,6
851,852,Mary,Rzeczycki,Mary.Rzeczycki@Training.com,,Accounting,active,,,,494,",1,,17,,162,,494,",5,6
852,853,Doreen,Brinson,Doreen.Brinson@Training.com,,Human Resources,active,,,,499,",1,,32,,173,,499,",5,6
853,854,John,Canevari,John.Canevari@Training.com,,Production,active,,,,505,",1,,58,,189,,505,",5,5
854,855,Alan,Resnick,Alan.Resnick@Training.com,,Human Resources,active,,,,521,",1,,32,,242,,521,",5,5
855,856,Kristy,Oneal,Kristy.Oneal@Training.com,,Production,active,,,,527,",1,,58,,258,,527,",5,6
856,857,Ernest,Arnold,Ernest.Arnold@Training.com,,Human Resources,active,,,,543,",1,,32,,333,,543,",5,5
857,858,John,Burton,John.Burton@Training.com,,Production,active,,,,548,",1,,58,,344,,548,",5,4
858,859,Misty,Witherspoon,Misty.Witherspoon@Training.com,,IT,active,,,,567,",1,,9,,64,,567,",5,4
859,860,Shawn,Wood,Shawn.Wood@Training.com,,Human Resources,active,,,,572,",1,,32,,82,,572,",5,4
860,861,Judith,Schneider,Judith.Schneider@Training.com,,Engineering,active,,,,586,",1,,5,,156,,586,",5,5
861,862,Sybil,Hernandez,Sybil.Hernandez@Training.com,,Accounting,active,,,,591,",1,,17,,162,,591,",5,4
862,863,Mary,Edwards,Mary.Edwards@Training.com,,Human Resources,active,,,,596,",1,,32,,173,,596,",5,4
863,864,Alan,Weilbacher,Alan.Weilbacher@Training.com,,Production,active,,,,602,",1,,58,,189,,602,",5,6
864,865,Mary,Kunst,Mary.Kunst@Training.com,,Human Resources,active,,,,618,",1,,32,,242,,618,",5,6
865,866,Micah,Rodriquez,Micah.Rodriquez@Training.com,,Production,active,,,,624,",1,,58,,258,,624,",5,6
866,867,Patricia,Easley,Patricia.Easley@Training.com,,Human Resources,active,,,,640,",1,,32,,333,,640,",5,6
867,868,Richard,Morgan,Richard.Morgan@Training.com,,Production,active,,,,645,",1,,58,,344,,645,",5,4
868,869,Andrew,Cleavenger,Andrew.Cleavenger@Training.com,,Human Resources,active,,,,662,",1,,32,,441,,662,",5,6
869,870,Jamie,Bloom,Jamie.Bloom@Training.com,,Accounting,active,,,,692,",1,,17,,162,,692,",5,6
870,871,Amelia,Yoder,Amelia.Yoder@Training.com,,Human Resources,active,,,,697,",1,,32,,173,,697,",5,5
871,872,Rodney,Burchfield,Rodney.Burchfield@Training.com,,Production,active,,,,702,",1,,58,,189,,702,",5,6
872,873,Brenda,Highland,Brenda.Highland@Training.com,,Human Resources,active,,,,715,",1,,32,,242,,715,",5,5
873,874,David,Perez,David.Perez@Training.com,,Production,active,,,,721,",1,,58,,258,,721,",5,4
874,875,Evan,Parker,Evan.Parker@Training.com,,Human Resources,active,,,,737,",1,,32,,333,,737,",5,5
875,876,Gary,Pease,Gary.Pease@Training.com,,Production,active,,,,742,",1,,58,,344,,742,",5,5
876,877,Roy,Puga,Roy.Puga@Training.com,,Human Resources,active,,,,759,",1,,32,,441,,759,",5,5
877,878,Robert,Mitchell,Robert.Mitchell@Training.com,,Marketing,active,,,,235,",1,,2,,18,,235,",5,5
878,879,Shona,White,Shona.White@Training.com,,Sales,active,,,,236,",1,,3,,19,,236,",5,5
879,880,Robert,Beasley,Robert.Beasley@Training.com,,Engineering,active,,,,238,",1,,5,,21,,238,",5,6
880,881,Brian,Smith,Brian.Smith@Training.com,,Engineering,active,,,,246,",1,,5,,36,,246,",5,6
881,882,Christopher,Reed,Christopher.Reed@Training.com,,Sales,active,,,,259,",1,,3,,59,,259,",5,4
882,883,Dawn,Westfall,Dawn.Westfall@Training.com,,IT,active,,,,263,",1,,9,,64,,263,",5,5
883,884,Dale,Prinz,Dale.Prinz@Training.com,,Human Resources,active,,,,272,",1,,32,,82,,272,",5,5
884,885,Felicia,Lochen,Felicia.Lochen@Training.com,,Engineering,active,,,,278,",1,,5,,98,,278,",5,6
885,886,Reba,Hebel,Reba.Hebel@Training.com,,Sales,active,,,,335,",1,,3,,34,,335,",5,5
886,887,Letitia,Harrell,Letitia.Harrell@Training.com,,Production,active,,,,344,",1,,58,,344,",4,0
887,888,Evangeline,Williams,Evangeline.Williams@Training.com,,Accounting,active,,,,353,",1,,17,,71,,353,",5,6
888,889,Roger,Brown,Roger.Brown@Training.com,,Human Resources,active,,,,358,",1,,32,,82,,358,",5,6
889,890,Elmer,Doney,Elmer.Doney@Training.com,,IT,active,,,,367,",1,,9,,102,,367,",5,4
890,891,Ira,Smith,Ira.Smith@Training.com,,Accounting,active,,,,371,",1,,17,,109,,371,",5,5
891,892,David,Nickerson,David.Nickerson@Training.com,,Human Resources,active,,,,376,",1,,32,,120,,376,",5,5
892,893,Christopher,Wright,Christopher.Wright@Training.com,,Production,active,,,,382,",1,,58,,136,,382,",5,6
893,894,Cathleen,Heidinger,Cathleen.Heidinger@Training.com,,Engineering,active,,,,388,",1,,5,,156,,388,",5,4
894,895,Daniel,Credi,Daniel.Credi@Training.com,,Accounting,active,,,,393,",1,,17,,162,,393,",5,5
895,896,William,Froman,William.Froman@Training.com,,Human Resources,active,,,,398,",1,,32,,173,,398,",5,4
896,897,Ben,Tousignant,Ben.Tousignant@Training.com,,Human Resources,active,,,,420,",1,,32,,242,,420,",5,6
897,898,Patrick,Reyes,Patrick.Reyes@Training.com,,Human Resources,active,,,,441,",1,,32,,441,",4,0
898,899,Cynthia,Penrod,Cynthia.Penrod@Training.com,,Marketing,active,,,,442,",1,,2,,33,,442,",5,6
899,900,Rita,Gentile,Rita.Gentile@Training.com,,Sales,active,,,,443,",1,,3,,34,,443,",5,5
900,901,Carolyn,Hill,Carolyn.Hill@Training.com,,IT,inactive,,,,445,",1,,9,,40,,445,",5,6
901,902,Kevin,Hernandez,Kevin.Hernandez@Training.com,,Engineering,active,,,,449,",1,,5,,60,,449,",5,4
902,903,Jean,Garfield,Jean.Garfield@Training.com,,IT,active,,,,452,",1,,9,,64,,452,",5,5
903,904,Peggy,Hunter,Peggy.Hunter@Training.com,,Accounting,active,,,,456,",1,,17,,71,,456,",5,5
904,905,Matthew,Jones,Matthew.Jones@Training.com,,Human Resources,active,,,,459,",1,,32,,82,,459,",5,4
905,906,Mark,Carlyon,Mark.Carlyon@Training.com,,Engineering,active,,,,465,",1,,5,,98,,465,",5,4
906,907,Williams,Poucher,Williams.Poucher@Training.com,,IT,active,,,,468,",1,,9,,102,,468,",5,5
907,908,Cesar,Tuttle,Cesar.Tuttle@Training.com,,Accounting,active,,,,472,",1,,17,,109,,472,",5,6
908,909,Grace,Pearsall,Grace.Pearsall@Training.com,,Human Resources,active,,,,477,",1,,32,,120,,477,",5,6
909,910,Michael,Winbush,Michael.Winbush@Training.com,,Production,active,,,,483,",1,,58,,136,,483,",5,6
910,911,Pat,Raymond,Pat.Raymond@Training.com,,Engineering,active,,,,489,",1,,5,,156,,489,",5,4
911,912,Dorothy,Page,Dorothy.Page@Training.com,,Accounting,active,,,,494,",1,,17,,162,,494,",5,5
912,913,Lee,Dilliard,Lee.Dilliard@Training.com,,Human Resources,active,,,,499,",1,,32,,173,,499,",5,4
913,914,Charles,Terry,Charles.Terry@Training.com,,Production,active,,,,505,",1,,58,,189,,505,",5,5
914,915,Emily,Perkins,Emily.Perkins@Training.com,,Human Resources,active,,,,521,",1,,32,,242,,521,",5,4
915,916,Lanette,Wilkes,Lanette.Wilkes@Training.com,,Production,active,,,,527,",1,,58,,258,,527,",5,5
916,917,Hiram,Padmore,Hiram.Padmore@Training.com,,Human Resources,active,,,,543,",1,,32,,333,,543,",5,4
917,918,Gene,Smith,Gene.Smith@Training.com,,Production,active,,,,548,",1,,58,,344,,548,",5,6
918,919,Rebekah,Page,Rebekah.Page@Training.com,,IT,active,,,,567,",1,,9,,64,,567,",5,5
919,920,Larry,Curtin,Larry.Curtin@Training.com,,Human Resources,active,,,,572,",1,,32,,82,,572,",5,6
920,921,Charles,Johnson,Charles.Johnson@Training.com,,Engineering,active,,,,586,",1,,5,,156,,586,",5,5
921,922,Andrea,Crumpton,Andrea.Crumpton@Training.com,,Accounting,active,,,,591,",1,,17,,162,,591,",5,4
922,923,Harold,Hamburg,Harold.Hamburg@Training.com,,Human Resources,active,,,,596,",1,,32,,173,,596,",5,4
923,924,Frederic,Kelley,Frederic.Kelley@Training.com,,Production,active,,,,602,",1,,58,,189,,602,",5,6
924,925,Antoinette,Edwards,Antoinette.Edwards@Training.com,,Human Resources,active,,,,618,",1,,32,,242,,618,",5,5
925,926,Mike,Boyd,Mike.Boyd@Training.com,,Production,active,,,,624,",1,,58,,258,,624,",5,5
926,927,Tracy,Luffy,Tracy.Luffy@Training.com,,Human Resources,active,,,,640,",1,,32,,333,,640,",5,6
927,928,Darlene,Colbert,Darlene.Colbert@Training.com,,Production,active,,,,645,",1,,58,,344,,645,",5,5
928,929,June,Newell,June.Newell@Training.com,,Human Resources,active,,,,662,",1,,32,,441,,662,",5,6
929,930,Michael,Prehn,Michael.Prehn@Training.com,,Accounting,active,,,,692,",1,,17,,162,,692,",5,4
930,931,Kenneth,Hyman,Kenneth.Hyman@Training.com,,Human Resources,active,,,,697,",1,,32,,173,,697,",5,6
931,932,Douglas,Gilley,Douglas.Gilley@Training.com,,Production,inactive,,,,702,",1,,58,,189,,702,",5,6
932,933,Isis,Scott,Isis.Scott@Training.com,,Human Resources,active,,,,715,",1,,32,,242,,715,",5,4
933,934,Antonia,Curley,Antonia.Curley@Training.com,,Production,active,,,,721,",1,,58,,258,,721,",5,5
934,935,Jeffery,Smolen,Jeffery.Smolen@Training.com,,Human Resources,active,,,,737,",1,,32,,333,,737,",5,5
935,936,Amanda,Kauffman,Amanda.Kauffman@Training.com,,Production,active,,,,742,",1,,58,,344,,742,",5,4
936,937,Richard,Cannady,Richard.Cannady@Training.com,,Human Resources,active,,,,759,",1,,32,,441,,759,",5,5
937,938,Henry,Smith,Henry.Smith1@Training.com,,Human Resources,active,,,,794,",1,,32,,173,,794,",5,4
938,939,Kathleen,Orick,Kathleen.Orick@Training.com,,Production,active,,,,807,",1,,58,,258,,807,",5,6
939,940,Kenneth,Lasure,Kenneth.Lasure@Training.com,,Human Resources,active,,,,816,",1,,32,,333,,816,",5,5
940,941,Tammy,Crosby,Tammy.Crosby@Training.com,,Production,active,,,,821,",1,,58,,344,,821,",5,4
941,942,Theresa,Severy,Theresa.Severy@Training.com,,Human Resources,active,,,,838,",1,,32,,441,,838,",5,6
942,943,Marisa,Baier,Marisa.Baier@Training.com,,Production,active,,,,344,",1,,58,,344,",4,0
943,944,Peter,Martel,Peter.Martel@Training.com,,Accounting,active,,,,353,",1,,17,,71,,353,",5,4
944,945,Cheryl,Urias,Cheryl.Urias@Training.com,,IT,active,,,,367,",1,,9,,102,,367,",5,4
945,946,Charles,Lorenzo,Charles.Lorenzo@Training.com,,Accounting,active,,,,371,",1,,17,,109,,371,",5,4
946,947,Joseph,Eckerson,Joseph.Eckerson@Training.com,,Production,active,,,,382,",1,,58,,136,,382,",5,4
947,948,Stephen,Greb,Stephen.Greb@Training.com,,Accounting,inactive,,,,393,",1,,17,,162,,393,",5,6
948,949,Michael,Somogyi,Michael.Somogyi@Training.com,,Human Resources,active,,,,398,",1,,32,,173,,398,",5,6
949,950,Carlos,Ratliff,Carlos.Ratliff@Training.com,,Human Resources,active,,,,420,",1,,32,,242,,420,",5,4
950,951,Lamont,Lewis,Lamont.Lewis@Training.com,,Human Resources,active,,,,441,",1,,32,,441,",4,0
951,952,Jaqueline,Forsythe,Jaqueline.Forsythe@Training.com,,Marketing,active,,,,442,",1,,2,,33,,442,",5,6
952,953,John,Johnson,John.Johnson@Training.com,,Sales,active,,,,443,",1,,3,,34,,443,",5,5
953,954,Eileen,Fair,Eileen.Fair@Training.com,,IT,active,,,,445,",1,,9,,40,,445,",5,4
954,955,Jane,Meier,Jane.Meier@Training.com,,Engineering,active,,,,449,",1,,5,,60,,449,",5,4
955,956,Steven,Blanchard,Steven.Blanchard@Training.com,,IT,active,,,,452,",1,,9,,64,,452,",5,6
956,957,David,Wehrenberg,David.Wehrenberg@Training.com,,Human Resources,active,,,,459,",1,,32,,82,,459,",5,4
957,958,Erin,Schwartz,Erin.Schwartz@Training.com,,Engineering,active,,,,465,",1,,5,,98,,465,",5,6
958,959,Kevin,Buckingham,Kevin.Buckingham@Training.com,,Accounting,active,,,,472,",1,,17,,109,,472,",5,4
959,960,Benjamin,Gullett,Benjamin.Gullett@Training.com,,Human Resources,active,,,,477,",1,,32,,120,,477,",5,5
960,961,Howard,Spann,Howard.Spann@Training.com,,Production,active,,,,483,",1,,58,,136,,483,",5,5
961,962,Kristin,Weathers,Kristin.Weathers@Training.com,,Engineering,active,,,,489,",1,,5,,156,,489,",5,5
962,963,Ruth,Flores,Ruth.Flores@Training.com,,Accounting,active,,,,494,",1,,17,,162,,494,",5,4
963,964,Rebecca,Morrison,Rebecca.Morrison@Training.com,,Human Resources,active,,,,499,",1,,32,,173,,499,",5,4
964,965,Ossie,Waddell,Ossie.Waddell@Training.com,,Human Resources,active,,,,521,",1,,32,,242,,521,",5,6
965,966,William,Wells,William.Wells@Training.com,,Production,active,,,,527,",1,,58,,258,,527,",5,5
966,967,Jeanne,Peacemaker,Jeanne.Peacemaker@Training.com,,Human Resources,active,,,,543,",1,,32,,333,,543,",5,6
967,968,Opal,Sloan,Opal.Sloan@Training.com,,Production,active,,,,548,",1,,58,,344,,548,",5,5
968,969,Tim,Brown,Tim.Brown@Training.com,,IT,active,,,,567,",1,,9,,64,,567,",5,4
969,970,Felipe,Saville,Felipe.Saville@Training.com,,Human Resources,active,,,,572,",1,,32,,82,,572,",5,5
970,971,Barbara,Allison,Barbara.Allison@Training.com,,Engineering,active,,,,586,",1,,5,,156,,586,",5,5
971,972,David,Vega,David.Vega@Training.com,,Accounting,active,,,,591,",1,,17,,162,,591,",5,6
972,973,Leo,Chronis,Leo.Chronis@Training.com,,Human Resources,active,,,,596,",1,,32,,173,,596,",5,5
973,974,Emma,Hyatt,Emma.Hyatt@Training.com,,Production,active,,,,602,",1,,58,,189,,602,",5,5
974,975,Gloria,Edwards,Gloria.Edwards@Training.com,,Human Resources,active,,,,618,",1,,32,,242,,618,",5,6
975,976,Joan,Flink,Joan.Flink@Training.com,,Production,active,,,,624,",1,,58,,258,,624,",5,4
976,977,John,Long,John.Long@Training.com,,Human Resources,active,,,,640,",1,,32,,333,,640,",5,5
977,978,Bertha,Luttrell,Bertha.Luttrell@Training.com,,Production,active,,,,645,",1,,58,,344,,645,",5,5
978,979,Donald,Abrams,Donald.Abrams@Training.com,,Human Resources,active,,,,662,",1,,32,,441,,662,",5,5
979,980,Charles,Rodriguez,Charles.Rodriguez@Training.com,,Accounting,active,,,,692,",1,,17,,162,,692,",5,4
980,981,Eugene,Ashcraft,Eugene.Ashcraft@Training.com,,Human Resources,active,,,,697,",1,,32,,173,,697,",5,5
981,982,Thomas,Caban,Thomas.Caban@Training.com,,Production,active,,,,702,",1,,58,,189,,702,",5,4
982,983,Daniel,Baker,Daniel.Baker@Training.com,,Human Resources,active,,,,715,",1,,32,,242,,715,",5,4
